case index 1 = {
los index, 0
num freq, 1298
num column, 15
Freq,  combin,  path,  path thermal,  surface,  path multiple,  sing,  grnd,  drct,  total,  irrad,  irrad,  - nat log,  direct,  ToA,  bbody
[cm-1],  path trans,  emission,   scat,   emission,   scat,  scat,  rflt,  rflt,   rad,   ref,  @obs,  path trans,  emiss,  irrad,  temp[K]
7215, 1.827e-05, 7.52021e-18, 1.04233e-19, 2.90578e-21, 5.80847e-12, 1.27643e-09, 1.08935e-15, 1.08755e-15, 1.28224e-09, 1.66568e-14, 6.78416e-06, 10.9103, 0.749721, 6.78416e-06, 527.741
7230, 2.35933e-08, 2.17062e-18, 1.67106e-20, 3.4951e-24, 1.7644e-12, 9.0651e-10, 2.43664e-24, 0, 9.08275e-10, 0, 6.78853e-06, 17.5623, 0.746788, 6.78853e-06, 519.566
7245, 8.25297e-07, 4.33366e-18, 4.80769e-20, 1.13873e-22, 3.86396e-12, 1.12517e-09, 2.46592e-21, 0, 1.12903e-09, 0, 6.78652e-06, 14.0075, 0.743868, 6.78652e-06, 526.199
7260, 6.59716e-05, 7.18711e-18, 1.18359e-19, 8.47815e-21, 7.03508e-12, 1.34325e-09, 1.06194e-14, 1.05898e-14, 1.35029e-09, 1.56706e-13, 6.78565e-06, 9.62629, 0.740959, 6.78565e-06, 531.927
7275, 5.19702e-05, 6.81926e-18, 1.13216e-19, 6.22054e-21, 7.48133e-12, 1.37021e-09, 6.24012e-15, 6.22225e-15, 1.3777e-09, 9.10572e-14, 6.78792e-06, 9.86484, 0.738062, 6.78792e-06, 533.404
7290, 9.12761e-08, 2.25558e-18, 1.99591e-20, 1.01755e-23, 2.66106e-12, 1.02157e-09, 2.72804e-23, 0, 1.02423e-09, 0, 6.79215e-06, 16.2094, 0.735177, 6.79215e-06, 526.385
7305, 6.86899e-08, 1.93307e-18, 1.73841e-20, 7.13197e-24, 2.31848e-12, 9.85023e-10, 1.55516e-23, 0, 9.87341e-10, 0, 6.79502e-06, 16.4937, 0.732304, 6.79502e-06, 526.336
7320, 9.36582e-07, 2.76625e-18, 3.09006e-20, 9.05683e-23, 3.84893e-12, 1.14474e-09, 2.34682e-18, 2.34337e-18, 1.14858e-09, 3.32007e-17, 6.81338e-06, 13.881, 0.729443, 6.81338e-06, 531.278
7335, 2.86492e-07, 1.75115e-18, 1.64767e-20, 2.58019e-23, 2.45564e-12, 1.02521e-09, 2.97064e-22, 0, 1.02767e-09, 0, 6.81756e-06, 15.0656, 0.726593, 6.81756e-06, 529.233
7350, 1.07798e-07, 1.4615e-18, 1.25012e-20, 9.04177e-24, 2.28469e-12, 1.0127e-09, 3.99709e-23, 0, 1.01499e-09, 0, 6.82206e-06, 16.043, 0.723755, 6.82206e-06, 529.822
7365, 3.09081e-05, 3.83789e-18, 5.74479e-20, 2.41443e-21, 6.80222e-12, 1.37529e-09, 4.44059e-15, 4.43414e-15, 1.3821e-09, 6.0906e-14, 6.81378e-06, 10.3845, 0.720929, 6.81378e-06, 539.077
7380, 3.13471e-05, 2.92105e-18, 4.10099e-20, 2.28051e-21, 5.30624e-12, 1.28643e-09, 8.23508e-15, 8.22826e-15, 1.29174e-09, 1.11892e-13, 6.80833e-06, 10.3704, 0.718114, 6.80833e-06, 538.157
7395, 0.00281846, 8.06718e-18, 2.45125e-19, 1.90957e-19, 2.05176e-11, 1.94268e-09, 1.88618e-11, 1.87455e-11, 1.98206e-09, 2.524e-10, 6.83401e-06, 5.87156, 0.71531, 6.83401e-06, 551.038
7410, 0.0190961, 1.16499e-17, 5.86823e-19, 1.20492e-18, 4.93053e-11, 2.56699e-09, 6.14218e-10, 6.06297e-10, 3.23051e-09, 8.08454e-09, 6.81108e-06, 3.95827, 0.712528, 6.81108e-06, 566.305
7425, 0.0578116, 1.44404e-17, 1.11426e-18, 3.39733e-18, 1.44596e-10, 3.43809e-09, 4.49379e-09, 4.39869e-09, 8.07648e-09, 5.81023e-08, 6.84143e-06, 2.85057, 0.709801, 6.84143e-06, 596.281
7440, 0.179142, 1.64681e-17, 2.35743e-18, 9.80454e-18, 1.16385e-09, 5.33175e-09, 2.60261e-08, 2.4778e-08, 3.25217e-08, 3.24258e-07, 6.8438e-06, 1.71957, 0.707086, 6.8438e-06, 647.619
7455, 0.290759, 1.38452e-17, 3.09553e-18, 1.48205e-17, 3.53979e-09, 6.71496e-09, 6.36252e-08, 5.97671e-08, 7.388e-08, 7.7499e-07, 6.84814e-06, 1.23526, 0.704382, 6.84814e-06, 682.559
7470, 0.371261, 1.18389e-17, 3.45012e-18, 1.76241e-17, 6.5802e-09, 7.67857e-09, 9.58107e-08, 8.88545e-08, 1.10069e-07, 1.14176e-06, 6.85254e-06, 0.99085, 0.701688, 6.85254e-06, 701.459
7485, 0.384122, 1.09047e-17, 3.29927e-18, 1.69819e-17, 7.32888e-09, 7.7488e-09, 9.81639e-08, 9.04989e-08, 1.13242e-07, 1.15252e-06, 6.85359e-06, 0.956795, 0.699005, 6.85359e-06, 703.897
7500, 0.336538, 1.02045e-17, 2.84354e-18, 1.3856e-17, 5.3297e-09, 7.20533e-09, 8.62282e-08, 8.05779e-08, 9.87633e-08, 1.01715e-06, 6.8582e-06, 1.08904, 0.696333, 6.8582e-06, 698.785
7515, 0.315639, 1.00749e-17, 2.53187e-18, 1.21025e-17, 4.63609e-09, 6.94361e-09, 7.41534e-08, 6.92173e-08, 8.57331e-08, 8.66151e-07, 6.86205e-06, 1.15316, 0.693672, 6.86205e-06, 693.559
7530, 0.39751, 7.94616e-18, 2.82936e-18, 1.41942e-17, 8.30738e-09, 8.0271e-09, 1.21119e-07, 1.12545e-07, 1.37453e-07, 1.39626e-06, 6.86519e-06, 0.922535, 0.691021, 6.86519e-06, 716.359
7545, 0.574718, 5.46418e-18, 3.26156e-18, 1.91112e-17, 2.09951e-08, 1.04366e-08, 2.2246e-07, 2.01156e-07, 2.53892e-07, 2.47442e-06, 6.86898e-06, 0.553876, 0.688381, 6.86898e-06, 747.833
7560, 0.533608, 5.72659e-18, 2.92197e-18, 1.65243e-17, 1.76041e-08, 9.93907e-09, 1.98291e-07, 1.8033e-07, 2.25834e-07, 2.19968e-06, 6.87306e-06, 0.628094, 0.685751, 6.87306e-06, 743.021
7575, 0.528094, 5.0392e-18, 2.78936e-18, 1.52291e-17, 1.76439e-08, 9.84435e-09, 2.01444e-07, 1.83789e-07, 2.28932e-07, 2.22334e-06, 6.87664e-06, 0.638482, 0.683132, 6.87664e-06, 744.886
7590, 0.654229, 3.31632e-18, 2.8399e-18, 1.75691e-17, 3.02835e-08, 1.15738e-08, 2.88465e-07, 2.57819e-07, 3.30322e-07, 3.09344e-06, 6.87522e-06, 0.424297, 0.680523, 6.87522e-06, 765.226
7605, 0.532612, 4.47477e-18, 2.42487e-18, 1.33193e-17, 1.80771e-08, 9.88695e-09, 2.05308e-07, 1.87057e-07, 2.33272e-07, 2.22629e-06, 6.79833e-06, 0.629963, 0.677924, 6.79833e-06, 748.19
7620, 0.678218, 2.7633e-18, 2.47039e-18, 1.57939e-17, 3.29611e-08, 1.1892e-08, 3.08354e-07, 2.74307e-07, 3.53207e-07, 3.23869e-06, 6.7907e-06, 0.388287, 0.675336, 6.7907e-06, 771.231
7635, 0.619815, 3.08677e-18, 2.27114e-18, 1.34408e-17, 2.73007e-08, 1.12852e-08, 2.73359e-07, 2.45705e-07, 3.11945e-07, 2.87813e-06, 6.89035e-06, 0.478335, 0.672758, 6.89035e-06, 765.74
7650, 0.668789, 2.32505e-18, 2.21044e-18, 1.35048e-17, 3.36072e-08, 1.20027e-08, 3.17056e-07, 2.83122e-07, 3.62666e-07, 3.2906e-06, 6.89254e-06, 0.402286, 0.67019, 6.89254e-06, 775.066
7665, 0.686196, 2.04257e-18, 2.06302e-18, 1.29027e-17, 3.6075e-08, 1.22787e-08, 3.33512e-07, 2.96735e-07, 3.81866e-07, 3.42227e-06, 6.89625e-06, 0.376593, 0.667632, 6.89625e-06, 779.093
7680, 0.752638, 1.37893e-18, 1.91771e-18, 1.31779e-17, 4.54686e-08, 1.32383e-08, 3.91471e-07, 3.43501e-07, 4.50178e-07, 3.93149e-06, 6.90042e-06, 0.284171, 0.665083, 6.90042e-06, 789.469
7695, 0.761528, 1.15559e-18, 1.8079e-18, 1.24161e-17, 4.75733e-08, 1.33878e-08, 4.04743e-07, 3.5469e-07, 4.65704e-07, 4.02934e-06, 6.90272e-06, 0.272429, 0.662573, 6.90272e-06, 792.6
7710, 0.739627, 1.37334e-18, 1.64897e-18, 1.12313e-17, 4.43862e-08, 1.30799e-08, 3.79829e-07, 3.32846e-07, 4.37295e-07, 3.75474e-06, 6.90518e-06, 0.30161, 0.660196, 6.90518e-06, 790.254
7725, 0.790644, 8.12911e-19, 1.56089e-18, 1.11818e-17, 5.34085e-08, 1.38403e-08, 4.35581e-07, 3.78377e-07, 5.0283e-07, 4.23883e-06, 6.90616e-06, 0.234908, 0.657828, 6.90616e-06, 799.412
7740, 0.798861, 6.79339e-19, 1.4569e-18, 1.05224e-17, 5.5578e-08, 1.39652e-08, 4.46311e-07, 3.86623e-07, 5.15854e-07, 4.30157e-06, 6.9076e-06, 0.224568, 0.65547, 6.9076e-06, 802.103
7755, 0.799477, 6.26055e-19, 1.35731e-18, 9.80737e-18, 5.63216e-08, 1.39509e-08, 4.4685e-07, 3.86319e-07, 5.17123e-07, 4.26908e-06, 6.90102e-06, 0.223797, 0.653121, 6.90102e-06, 803.464
7770, 0.822403, 4.01347e-19, 1.27051e-18, 9.39576e-18, 6.14215e-08, 1.43142e-08, 4.76902e-07, 4.10385e-07, 5.52637e-07, 4.50463e-06, 6.89894e-06, 0.195524, 0.650781, 6.89894e-06, 808.548
7785, 0.827988, 3.16561e-19, 1.18315e-18, 8.80981e-18, 6.28505e-08, 1.42774e-08, 4.82173e-07, 4.13912e-07, 5.59301e-07, 4.51322e-06, 6.84749e-06, 0.188757, 0.64845, 6.84749e-06, 810.472
7800, 0.823305, 3.0686e-19, 1.1018e-18, 8.15821e-18, 5.84692e-08, 1.32781e-08, 4.49052e-07, 3.85548e-07, 5.208e-07, 4.17637e-06, 6.40053e-06, 0.194429, 0.646128, 6.40053e-06, 807.529
7815, 0.806843, 3.4377e-19, 1.02071e-18, 7.44578e-18, 6.02781e-08, 1.39258e-08, 4.64743e-07, 3.99569e-07, 5.38947e-07, 4.30013e-06, 6.86888e-06, 0.214626, 0.643815, 6.86888e-06, 810.744
7830, 0.796804, 3.18755e-19, 9.47221e-19, 6.84787e-18, 5.98008e-08, 1.37884e-08, 4.60825e-07, 3.96481e-07, 5.34414e-07, 4.23948e-06, 6.91837e-06, 0.227146, 0.641511, 6.91837e-06, 811.469
7845, 0.786244, 3.03828e-19, 8.7999e-19, 6.29273e-18, 5.89601e-08, 1.35756e-08, 4.52456e-07, 3.89411e-07, 5.24992e-07, 4.13739e-06, 6.93193e-06, 0.240488, 0.639215, 6.93193e-06, 811.648
7860, 0.770113, 3.28711e-19, 8.15889e-19, 5.73997e-18, 5.66728e-08, 1.32773e-08, 4.36243e-07, 3.75939e-07, 5.06194e-07, 3.9691e-06, 6.93919e-06, 0.261219, 0.636929, 6.93919e-06, 810.74
7875, 0.686311, 4.19875e-19, 7.68672e-19, 4.76372e-18, 4.6123e-08, 1.16793e-08, 3.60969e-07, 3.15736e-07, 4.18771e-07, 3.31269e-06, 6.94441e-06, 0.376425, 0.634651, 6.94441e-06, 801.07
7890, 0.736717, 3.29686e-19, 7.19573e-19, 4.76202e-18, 5.31416e-08, 1.25874e-08, 4.05231e-07, 3.50759e-07, 4.7096e-07, 3.65744e-06, 6.91036e-06, 0.305551, 0.632381, 6.91036e-06, 808.987
7905, 0.720259, 3.12783e-19, 6.61607e-19, 4.33551e-18, 5.14188e-08, 1.23326e-08, 3.95735e-07, 3.43266e-07, 4.59487e-07, 3.55743e-06, 6.95254e-06, 0.328144, 0.630121, 6.95254e-06, 808.775
7920, 0.741935, 2.76395e-19, 6.15149e-19, 4.15885e-18, 5.43355e-08, 1.27869e-08, 4.17859e-07, 3.60947e-07, 4.84982e-07, 3.71804e-06, 6.92765e-06, 0.298494, 0.627869, 6.92765e-06, 813.104
7935, 0.78054, 2.07093e-19, 5.8024e-19, 4.07431e-18, 6.1133e-08, 1.3701e-08, 4.64485e-07, 3.9881e-07, 5.39319e-07, 4.08343e-06, 6.94382e-06, 0.247769, 0.625625, 6.94382e-06, 820.529
7950, 0.809146, 1.5339e-19, 5.48779e-19, 3.93309e-18, 6.68571e-08, 1.4351e-08, 5.00615e-07, 4.27839e-07, 5.81823e-07, 4.35466e-06, 6.93454e-06, 0.211776, 0.62339, 6.93454e-06, 826.248
7965, 0.817061, 1.31737e-19, 5.14729e-19, 3.69832e-18, 6.90841e-08, 1.45949e-08, 5.14696e-07, 4.39262e-07, 5.98375e-07, 4.44464e-06, 6.93969e-06, 0.202041, 0.621163, 6.93969e-06, 829.149
7980, 0.820562, 1.15e-19, 4.8125e-19, 3.4586e-18, 7.05616e-08, 1.47288e-08, 5.23769e-07, 4.46594e-07, 6.09059e-07, 4.49253e-06, 6.948e-06, 0.197766, 0.618945, 6.948e-06, 831.435
7995, 0.828263, 9.76093e-20, 4.51152e-19, 3.25081e-18, 7.30611e-08, 1.5007e-08, 5.39197e-07, 4.59028e-07, 6.27265e-07, 4.59098e-06, 6.97291e-06, 0.188425, 0.616735, 6.97291e-06, 834.438
8010, 0.829743, 9.01918e-20, 4.22862e-19, 3.03922e-18, 7.37951e-08, 1.51034e-08, 5.43031e-07, 4.62077e-07, 6.3193e-07, 4.61143e-06, 6.97543e-06, 0.18664, 0.6159, 6.97543e-06, 836.111
8025, 0.833619, 7.75452e-20, 3.96597e-19, 2.85273e-18, 7.49818e-08, 1.5237e-08, 5.49309e-07, 4.67004e-07, 6.39527e-07, 4.6588e-06, 6.97722e-06, 0.181978, 0.615751, 6.97722e-06, 838.063
8040, 0.834092, 7.27266e-20, 3.71824e-19, 2.66671e-18, 7.52617e-08, 1.52847e-08, 5.49847e-07, 4.67267e-07, 6.40394e-07, 4.65961e-06, 6.96962e-06, 0.181411, 0.615602, 6.96962e-06, 839.37
8055, 0.831308, 7.49587e-20, 3.48574e-19, 2.48307e-18, 7.49852e-08, 1.53273e-08, 5.47378e-07, 4.65231e-07, 6.37691e-07, 4.63752e-06, 6.98554e-06, 0.184755, 0.615454, 6.98554e-06, 840.337
8070, 0.835871, 6.06329e-20, 3.26421e-19, 2.33253e-18, 7.58966e-08, 1.53463e-08, 5.51047e-07, 4.67793e-07, 6.42289e-07, 4.66127e-06, 6.93931e-06, 0.179281, 0.615306, 6.93931e-06, 842
8085, 0.829347, 6.96863e-20, 3.06094e-19, 2.16213e-18, 7.50608e-08, 1.54109e-08, 5.46221e-07, 4.64144e-07, 6.36692e-07, 4.62314e-06, 6.99202e-06, 0.187117, 0.615159, 6.99202e-06, 842.69
8100, 0.83331, 5.78714e-20, 2.86562e-19, 2.02958e-18, 7.63872e-08, 1.5523e-08, 5.52366e-07, 4.68753e-07, 6.44276e-07, 4.66727e-06, 6.99512e-06, 0.18235, 0.615012, 6.99512e-06, 844.638
8115, 0.811274, 8.98604e-20, 2.68778e-19, 1.84593e-18, 7.10757e-08, 1.52165e-08, 5.22257e-07, 4.45106e-07, 6.0855e-07, 4.43015e-06, 6.99161e-06, 0.209149, 0.614866, 6.99161e-06, 842.38
8130, 0.808631, 8.64798e-20, 2.51841e-19, 1.71887e-18, 7.07355e-08, 1.52489e-08, 5.21629e-07, 4.44906e-07, 6.07613e-07, 4.42648e-06, 7.00098e-06, 0.212412, 0.614721, 7.00098e-06, 843.506
8145, 0.784198, 1.12163e-19, 2.35561e-19, 1.55725e-18, 6.45188e-08, 1.47055e-08, 4.8484e-07, 4.15212e-07, 5.64065e-07, 4.1295e-06, 6.91007e-06, 0.243094, 0.614576, 6.91007e-06, 840.221
8160, 0.800487, 8.47494e-20, 2.20551e-19, 1.48499e-18, 6.94146e-08, 1.51975e-08, 5.11158e-07, 4.36128e-07, 5.9577e-07, 4.33589e-06, 7.00748e-06, 0.222536, 0.614431, 7.00748e-06, 844.746
8175, 0.770353, 1.08089e-19, 2.06168e-19, 1.33503e-18, 6.29269e-08, 1.47438e-08, 4.77269e-07, 4.0994e-07, 5.5494e-07, 4.07401e-06, 7.01048e-06, 0.260907, 0.614287, 7.01048e-06, 841.666
8190, 0.768704, 1.01709e-19, 1.93953e-19, 1.24449e-18, 6.27395e-08, 1.48094e-08, 4.7845e-07, 4.11464e-07, 5.55999e-07, 4.08763e-06, 7.01352e-06, 0.263049, 0.614144, 7.01352e-06, 842.994
8205, 0.771422, 9.19684e-20, 1.80133e-19, 1.16667e-18, 6.37381e-08, 1.47994e-08, 4.77584e-07, 4.09342e-07, 5.56122e-07, 4.06505e-06, 7.01638e-06, 0.25952, 0.614001, 7.01638e-06, 844.22
8220, 0.774502, 8.43402e-20, 1.70419e-19, 1.0942e-18, 6.43951e-08, 1.50401e-08, 4.87291e-07, 4.18447e-07, 5.66727e-07, 4.15394e-06, 7.0196e-06, 0.255536, 0.613859, 7.0196e-06, 846.575
8235, 0.714577, 1.32409e-19, 1.57167e-19, 9.43063e-19, 5.23039e-08, 1.41477e-08, 4.1531e-07, 3.60065e-07, 4.81761e-07, 3.57307e-06, 7.02251e-06, 0.336064, 0.613717, 7.02251e-06, 838.048
8250, 0.679427, 1.45208e-19, 1.46028e-19, 8.3762e-19, 4.62286e-08, 1.36445e-08, 3.81435e-07, 3.33095e-07, 4.41308e-07, 3.30423e-06, 7.02555e-06, 0.386505, 0.613576, 7.02555e-06, 834.078
8265, 0.748815, 7.91625e-20, 1.4209e-19, 8.62357e-19, 5.94433e-08, 1.4551e-08, 4.57115e-07, 3.93998e-07, 5.3111e-07, 3.90695e-06, 6.93266e-06, 0.289264, 0.613435, 6.93266e-06, 846.285
8280, 0.715013, 9.88806e-20, 1.30003e-19, 7.69186e-19, 5.25412e-08, 1.40304e-08, 4.16494e-07, 3.61423e-07, 4.83065e-07, 3.58263e-06, 6.93322e-06, 0.335454, 0.613295, 6.93322e-06, 841.815
8295, 0.73493, 7.55563e-20, 1.24052e-19, 7.38522e-19, 5.78121e-08, 1.45773e-08, 4.47042e-07, 3.8674e-07, 5.19431e-07, 3.8322e-06, 7.03338e-06, 0.30798, 0.613155, 7.03338e-06, 847.361
8310, 0.663505, 1.04477e-19, 1.15312e-19, 6.22815e-19, 4.41855e-08, 1.32463e-08, 3.65143e-07, 3.20198e-07, 4.22575e-07, 3.17169e-06, 6.91339e-06, 0.410218, 0.613016, 6.91339e-06, 836.317
8325, 0.666291, 1.04337e-19, 1.05456e-19, 5.84213e-19, 4.50459e-08, 1.36694e-08, 3.75209e-07, 3.28596e-07, 4.33924e-07, 3.25371e-06, 7.04019e-06, 0.406028, 0.612877, 7.04019e-06, 839.065
8340, 0.677928, 9.00629e-20, 1.00327e-19, 5.55238e-19, 4.58888e-08, 1.35155e-08, 3.77968e-07, 3.30653e-07, 4.37373e-07, 3.2729e-06, 6.83167e-06, 0.388715, 0.612739, 6.83167e-06, 840.725
8355, 0.708102, 7.37806e-20, 9.32587e-20, 5.41722e-19, 5.28933e-08, 1.44002e-08, 4.16728e-07, 3.61416e-07, 4.84021e-07, 3.57614e-06, 7.04594e-06, 0.345167, 0.612601, 7.04594e-06, 847.937
8370, 0.710668, 7.02522e-20, 8.68614e-20, 5.07842e-19, 5.30464e-08, 1.43921e-08, 4.14078e-07, 3.58358e-07, 4.81516e-07, 3.54462e-06, 6.99899e-06, 0.34155, 0.612464, 6.99899e-06, 848.827
8385, 0.713188, 6.01778e-20, 8.25888e-20, 4.7604e-19, 5.44283e-08, 1.45832e-08, 4.25566e-07, 3.68915e-07, 4.94578e-07, 3.64776e-06, 7.05166e-06, 0.338011, 0.612327, 7.05166e-06, 851.632
8400, 0.705171, 6.33333e-20, 7.57376e-20, 4.3965e-19, 5.23907e-08, 1.43375e-08, 4.05465e-07, 3.50498e-07, 4.72194e-07, 3.46444e-06, 6.9949e-06, 0.349315, 0.61219, 6.9949e-06, 850.055
8415, 0.570951, 9.09641e-20, 6.92359e-20, 3.32492e-19, 3.14484e-08, 1.24193e-08, 2.90968e-07, 2.59302e-07, 3.34836e-07, 2.56213e-06, 7.04117e-06, 0.560453, 0.612055, 7.04117e-06, 831.164
8430, 0.725917, 4.93479e-20, 6.66837e-20, 3.94852e-19, 5.71319e-08, 1.4835e-08, 4.28311e-07, 3.68106e-07, 5.00278e-07, 3.63594e-06, 7.03511e-06, 0.32032, 0.611919, 7.03511e-06, 855.925
8445, 0.622731, 6.71625e-20, 6.23977e-20, 3.16381e-19, 3.84035e-08, 1.29818e-08, 3.29813e-07, 2.90955e-07, 3.81198e-07, 2.87289e-06, 6.87283e-06, 0.47364, 0.611784, 6.87283e-06, 840.998
8460, 0.577884, 7.13582e-20, 5.75796e-20, 2.74226e-19, 3.27984e-08, 1.2691e-08, 2.98797e-07, 2.65864e-07, 3.44286e-07, 2.62423e-06, 7.06177e-06, 0.548382, 0.61165, 7.06177e-06, 836.288
8475, 0.689269, 4.51889e-20, 5.56079e-20, 3.055e-19, 5.07692e-08, 1.44885e-08, 4.01906e-07, 3.49478e-07, 4.67163e-07, 3.44836e-06, 7.05432e-06, 0.372124, 0.611516, 7.05432e-06, 855.396
8490, 0.656542, 4.64981e-20, 5.25621e-20, 2.71791e-19, 4.51362e-08, 1.38476e-08, 3.68114e-07, 3.2248e-07, 4.27097e-07, 3.18087e-06, 6.9902e-06, 0.420768, 0.611383, 6.9902e-06, 851.238
8505, 0.71617, 3.43596e-20, 4.87304e-20, 2.76908e-19, 5.50108e-08, 1.47106e-08, 4.22525e-07, 3.65131e-07, 4.92246e-07, 3.60035e-06, 6.90987e-06, 0.333838, 0.61125, 6.90987e-06, 860.942
8520, 0.603599, 5.22383e-20, 4.42492e-20, 2.17978e-19, 3.66387e-08, 1.33362e-08, 3.20215e-07, 2.82872e-07, 3.7019e-07, 2.78829e-06, 7.07676e-06, 0.504844, 0.611117, 7.07676e-06, 845.201
8535, 0.677128, 3.71106e-20, 4.22216e-20, 2.28388e-19, 4.91729e-08, 1.45117e-08, 3.90723e-07, 3.39877e-07, 4.54408e-07, 3.34905e-06, 7.07948e-06, 0.389894, 0.610985, 7.07948e-06, 858.51
8550, 0.653112, 4.10128e-20, 3.876e-20, 2.05743e-19, 4.44125e-08, 1.4167e-08, 3.63669e-07, 3.17511e-07, 4.22248e-07, 3.1276e-06, 7.04424e-06, 0.426007, 0.610854, 7.04424e-06, 855.314
8565, 0.577368, 4.94159e-20, 3.48449e-20, 1.69872e-19, 3.26337e-08, 1.30466e-08, 2.95557e-07, 2.61909e-07, 3.41237e-07, 2.57903e-06, 7.0437e-06, 0.549276, 0.610723, 7.0437e-06, 844.006
8580, 0.540405, 4.95166e-20, 3.20735e-20, 1.48497e-19, 2.75636e-08, 1.24458e-08, 2.6228e-07, 2.33969e-07, 3.02289e-07, 2.30313e-06, 7.01147e-06, 0.615437, 0.610592, 7.01147e-06, 838.225
8595, 0.628479, 3.55458e-20, 3.174e-20, 1.61292e-19, 4.07867e-08, 1.39292e-08, 3.40956e-07, 2.98871e-07, 3.95672e-07, 2.94103e-06, 7.06331e-06, 0.464453, 0.610462, 7.06331e-06, 855.015
8610, 0.486266, 4.77618e-20, 2.68295e-20, 1.16551e-19, 2.13704e-08, 1.18035e-08, 2.21306e-07, 1.99254e-07, 2.5448e-07, 1.9601e-06, 7.07518e-06, 0.721, 0.610332, 7.07518e-06, 830.852
8625, 0.420112, 4.85568e-20, 2.3186e-20, 9.40429e-20, 1.4922e-08, 1.07512e-08, 1.73303e-07, 1.57785e-07, 1.98976e-07, 1.55165e-06, 7.0924e-06, 0.867234, 0.610203, 7.0924e-06, 818.506
8640, 0.418463, 4.75227e-20, 2.13702e-20, 8.74846e-20, 1.48413e-08, 1.07306e-08, 1.63453e-07, 1.47961e-07, 1.89025e-07, 1.45455e-06, 7.09798e-06, 0.871167, 0.610074, 7.09798e-06, 816.885
8655, 0.363811, 4.66485e-20, 1.83658e-20, 7.1033e-20, 1.05073e-08, 9.8744e-09, 1.30294e-07, 1.19198e-07, 1.50675e-07, 1.17141e-06, 7.09952e-06, 1.01112, 0.609946, 7.09952e-06, 806.017
8670, 0.230682, 4.83539e-20, 1.24412e-20, 4.20635e-20, 3.52495e-09, 7.71799e-09, 5.95076e-08, 5.56761e-08, 7.07506e-08, 5.46974e-07, 7.10204e-06, 1.46671, 0.609818, 7.10204e-06, 769.502
8685, 0.28205, 4.48065e-20, 1.34589e-20, 4.80308e-20, 5.71012e-09, 8.60325e-09, 8.04931e-08, 7.43535e-08, 9.48065e-08, 7.30227e-07, 7.10326e-06, 1.26567, 0.60969, 7.10326e-06, 784.751
8700, 0.192748, 4.23831e-20, 9.57287e-21, 3.06538e-20, 2.36767e-09, 7.08629e-09, 4.17835e-08, 3.92314e-08, 5.12374e-08, 3.85167e-07, 7.10872e-06, 1.64637, 0.609563, 7.10872e-06, 756.62
8715, 0.162038, 3.79657e-20, 7.81726e-21, 2.40661e-20, 1.58155e-09, 6.55461e-09, 3.21615e-08, 3.04473e-08, 4.02976e-08, 2.98829e-07, 7.11168e-06, 1.81992, 0.609437, 7.11168e-06, 746.849
8730, 0.167938, 3.6847e-20, 7.54536e-21, 2.32932e-20, 1.72963e-09, 6.78969e-09, 3.47005e-08, 3.28334e-08, 4.32198e-08, 3.22144e-07, 7.1144e-06, 1.78416, 0.60931, 7.1144e-06, 751.035
8745, 0.247049, 3.36701e-20, 9.38989e-21, 3.20002e-20, 4.25541e-09, 8.01005e-09, 6.24445e-08, 5.78713e-08, 7.471e-08, 5.67619e-07, 7.1137e-06, 1.39817, 0.609185, 7.1137e-06, 777.531
8760, 0.24839, 2.90143e-20, 8.84391e-21, 3.00462e-20, 4.18543e-09, 7.88574e-09, 6.96244e-08, 6.50731e-08, 8.16955e-08, 6.38052e-07, 7.01131e-06, 1.39275, 0.609059, 7.01131e-06, 782.941
8775, 0.397341, 2.881e-20, 1.1256e-20, 4.48848e-20, 1.35569e-08, 1.07173e-08, 1.36859e-07, 1.22725e-07, 1.61134e-07, 1.20296e-06, 7.09869e-06, 0.92296, 0.608934, 7.09869e-06, 818.559
8790, 0.291306, 2.71936e-20, 8.6524e-21, 3.073e-20, 6.33426e-09, 8.76376e-09, 8.07928e-08, 7.40714e-08, 9.58909e-08, 7.25819e-07, 7.05022e-06, 1.23338, 0.60881, 7.05022e-06, 793.01
8805, 0.0774231, 2.25323e-20, 3.04151e-21, 7.62708e-21, 3.86811e-10, 5.15664e-09, 9.65158e-09, 9.32473e-09, 1.5195e-08, 9.13433e-08, 7.12608e-06, 2.55847, 0.608686, 7.12608e-06, 711.898
8820, 0.0476356, 1.8625e-20, 1.98601e-21, 4.38218e-21, 1.9322e-10, 4.56311e-09, 5.02556e-09, 4.9164e-09, 9.78188e-09, 4.81449e-08, 7.0796e-06, 3.04418, 0.608562, 7.0796e-06, 695.693
8835, 0.296486, 2.32878e-20, 7.17943e-21, 2.54701e-20, 6.79744e-09, 9.16251e-09, 8.02888e-08, 7.31276e-08, 9.62487e-08, 7.15893e-07, 7.13143e-06, 1.21575, 0.608439, 7.13143e-06, 796.49
8850, 0.116161, 2.02275e-20, 3.42548e-21, 9.31863e-21, 8.46908e-10, 5.9168e-09, 1.58148e-08, 1.49877e-08, 2.25785e-08, 1.46678e-07, 7.11605e-06, 2.15277, 0.608316, 7.11605e-06, 731.181
